TIME,SEGMENT_ID,SPEED,STREET,DIRECTION,FROM_STREET,TO_STREET,LENGTH,STREET_HEADING,COMMENTS,BUS_COUNT,MESSAGE_COUNT,HOUR,DAY_OF_WEEK,MONTH,RECORD_ID,START_LATITUDE,START_LONGITUDE,END_LATITUDE,END_LONGITUDE,START_LOCATION,END_LOCATION,Community Areas,Zip Codes,Wards
03/20/2018 11:01:08 PM,65,32,Pulaski,SB,83rd,87th,0.5,S,IDOT Signals possible in this segment,1,9,23,3,3,0065-201803210401,41.74218196,-87.72192879,41.73486055,-87.72167768,POINT (-87.7219287929 41.7421819618),POINT (-87.7216776788 41.7348605537),69,4300,30
03/20/2018 11:01:08 PM,66,30,Pulaski,SB,79th,83rd,0.5,S,,1,1,23,3,3,0066-201803210401,41.74957343,-87.72216405,41.74218196,-87.72192879,POINT (-87.7221640524 41.7495734287),POINT (-87.7219287929 41.7421819618),69,4300,30
03/20/2018 11:01:08 PM,67,26,Pulaski,SB,71st,79th,1,S,,1,6,23,3,3,0067-201803210401,41.76410318,-87.72260466,41.74957343,-87.72216405,POINT (-87.7226046555 41.7641031795),POINT (-87.7221640524 41.7495734287),63,21867,30
03/20/2018 11:01:08 PM,68,18,Pulaski,SB,67th,71st,0.5,S,,1,4,23,3,3,0068-201803210401,41.77137688,-87.72282592,41.76410318,-87.72260466,POINT (-87.7228259157 41.7713768755),POINT (-87.7226046555 41.7641031795),63,21867,15
03/20/2018 11:01:08 PM,69,33,Pulaski,SB,63rd,67th,0.5,S,,1,7,23,3,3,0069-201803210401,41.77866116,-87.72301001,41.77137688,-87.72282592,POINT (-87.7230100127 41.7786611581),POINT (-87.7228259157 41.7713768755),63,21867,6
03/20/2018 11:01:08 PM,70,31,Pulaski,SB,59th,63rd,0.5,S,,1,7,23,3,3,0070-201803210401,41.7859395,-87.72321144,41.77866116,-87.72301001,POINT (-87.7232114423 41.7859394995),POINT (-87.7230100127 41.7786611581),60,21867,15
03/20/2018 11:01:08 PM,71,32,Pulaski,SB,55th,59th,0.5,S,,1,6,23,3,3,0071-201803210401,41.79320731,-87.72340899,41.7859395,-87.72321144,POINT (-87.7234089919 41.793207314),POINT (-87.7232114423 41.7859394995),60,22248,6
03/20/2018 11:01:08 PM,72,30,Pulaski,SB,Archer,55th,0.62,S,,1,11,23,3,3,0072-201803210401,41.80232036,-87.72367443,41.79320731,-87.72340899,POINT (-87.72367443040001 41.8023203612),POINT (-87.7234089919 41.793207314),54,22248,8
03/20/2018 11:01:08 PM,73,-1,Pulaski,SB,47th,Archer,0.38,S,,0,0,23,3,3,0073-201803210401,41.80788654,-87.72383678,41.80232036,-87.72367443,POINT (-87.7238367819 41.8078865428),POINT (-87.72367443040001 41.8023203612),54,22248,8
03/20/2018 11:01:08 PM,74,-1,Pulaski,SB,43rd,47th,0.5,S,,0,0,23,3,3,0074-201803210401,41.81519841,-87.72411212,41.80788654,-87.72383678,POINT (-87.7241121224 41.815198411),POINT (-87.7238367819 41.8078865428),54,22248,8
03/20/2018 11:01:08 PM,75,-1,Pulaski,SB,I-55 Expy,43rd,0.53,S,,0,0,23,3,3,0075-201803210401,41.82299367,-87.72430071,41.81519841,-87.72411212,POINT (-87.7243007082 41.8229936666),POINT (-87.7241121224 41.815198411),54,22248,8
03/20/2018 11:01:08 PM,76,-1,Pulaski,SB,31st,I-55 Expy,0.95,S,,0,0,23,3,3,0076-201803210401,41.83688518,-87.72460098,41.82299367,-87.72430071,POINT (-87.7246009792 41.8368851841),POINT (-87.7243007082 41.8229936666),32,21569,28
03/20/2018 11:01:08 PM,77,25,Pulaski,SB,26th,31st,0.5,S,,1,4,23,3,3,0077-201803210401,41.84425808,-87.72480373,41.83688518,-87.72460098,POINT (-87.72480373110001 41.8442580766),POINT (-87.7246009792 41.8368851841),32,21569,28
03/20/2018 11:01:08 PM,78,25,Pulaski,SB,Cermak,26th,0.5,S,,1,2,23,3,3,0078-201803210401,41.85154948,-87.72500916,41.84425808,-87.72480373,POINT (-87.7250091595 41.8515494772),POINT (-87.72480373110001 41.8442580766),30,21569,14
03/20/2018 11:01:08 PM,79,-1,Pulaski,SB,16th,Cermak,0.5,S,,0,0,23,3,3,0079-201803210401,41.85887124,-87.72520564,41.85154948,-87.72500916,POINT (-87.7252056371 41.858871241),POINT (-87.7250091595 41.8515494772),30,21569,14
03/20/2018 11:01:08 PM,80,-1,Pulaski,SB,Roosevelt,16th,0.5,S,,0,0,23,3,3,0080-201803210401,41.86617504,-87.72542116,41.85887124,-87.72520564,POINT (-87.7254211571 41.8661750444),POINT (-87.7252056371 41.858871241),30,21572,14
03/20/2018 11:01:08 PM,81,18,Pulaski,SB,Van Buren,Roosevelt,0.62,S,,1,7,23,3,3,0081-201803210401,41.87527927,-87.7257294,41.86617504,-87.72542116,POINT (-87.7257294016 41.8752792694),POINT (-87.7254211571 41.8661750444),27,21572,23
03/20/2018 11:01:08 PM,82,19,Pulaski,SB,Washington,Van Buren,0.46,N,,2,11,23,3,3,0082-201803210401,41.88194035,-87.72595761,41.87527927,-87.7257294,POINT (-87.7259576089 41.8819403523),POINT (-87.7257294016 41.8752792694),27,21572,23
03/20/2018 11:01:08 PM,85,33,Pulaski,SB,Division,Chicago,0.5,N,,3,12,23,3,3,0085-201803210401,41.90267437,-87.72655392,41.89537056,-87.72633141,POINT (-87.72655391580001 41.9026743655),POINT (-87.72633140960001 41.8953705621),24,4299,45
03/20/2018 11:01:08 PM,86,26,Pulaski,SB,Grand,Division,0.24,N,,1,1,23,3,3,0086-201803210401,41.90615894,-87.72665871,41.90267437,-87.72655392,POINT (-87.7266587113 41.9061589395),POINT (-87.72655391580001 41.9026743655),24,4299,49
03/20/2018 11:01:08 PM,87,25,Pulaski,SB,North Ave,Grand,0.5,N,,1,1,23,3,3,0087-201803210401,41.9098896,-87.72658175,41.90615894,-87.72665871,POINT (-87.726581748 41.9098896012),POINT (-87.7266587113 41.9061589395),24,22615,49
03/20/2018 11:01:08 PM,88,-1,Pulaski,SB,Armitage,North Ave,0.5,N,,0,0,23,3,3,0088-201803210401,41.91716907,-87.72681006,41.9098896,-87.72658175,POINT (-87.7268100624 41.917169067),POINT (-87.726581748 41.9098896012),21,22615,49
03/20/2018 11:01:08 PM,89,-1,Pulaski,SB,Fullerton,Armitage,0.5,N,,0,0,23,3,3,0089-201803210401,41.92448687,-87.72701975,41.91716907,-87.72681006,POINT (-87.7270197528 41.9244868661),POINT (-87.7268100624 41.917169067),23,22615,17
03/20/2018 11:01:08 PM,90,20,Pulaski,SB,Diversey,Fullerton,0.5,N,,1,7,23,3,3,0090-201803210401,41.93179327,-87.72722994,41.92448687,-87.72701975,POINT (-87.72722993800001 41.9317932724),POINT (-87.7270197528 41.9244868661),22,22615,17
03/20/2018 11:01:08 PM,91,20,Pulaski,SB,Milwaukee,Diversey,0.65,N,,1,9,23,3,3,0091-201803210401,41.94117072,-87.72749797,41.93179327,-87.72722994,POINT (-87.72749796560001 41.9411707218),POINT (-87.72722993800001 41.9317932724),16,22618,21
03/20/2018 11:01:08 PM,92,22,Pulaski,SB,Irving Park,Milwaukee,0.85,N,,1,13,23,3,3,0092-201803210401,41.9536507,-87.72786858,41.94117072,-87.72749797,POINT (-87.72786858250001 41.9536506962),POINT (-87.72749796560001 41.9411707218),16,22618,38
03/20/2018 11:01:08 PM,93,-1,Pulaski,SB,Elston,Irving Park,0.4,N,,0,0,23,3,3,0093-201803210401,41.95961671,-87.72804055,41.9536507,-87.72786858,POINT (-87.72804055270001 41.9596167084),POINT (-87.72786858250001 41.9536506962),16,22618,38
03/20/2018 11:01:08 PM,94,-1,Pulaski,SB,Lawrence,Elston,0.6,N,,0,0,23,3,3,0094-201803210401,41.96824521,-87.72827911,41.95961671,-87.72804055,POINT (-87.728279105 41.96824521),POINT (-87.72804055270001 41.9596167084),14,21869,38
03/20/2018 11:01:08 PM,95,-1,Pulaski,SB,Foster,Lawrence,0.5,N,,0,0,23,3,3,0095-201803210401,41.97553491,-87.728485,41.96824521,-87.72827911,POINT (-87.7284849951 41.9755349148),POINT (-87.728279105 41.96824521),13,21869,38
03/20/2018 11:01:08 PM,96,-1,Pulaski,SB,Bryn Mawr,Foster,0.5,N,,0,0,23,3,3,0096-201803210401,41.98283444,-87.72868425,41.97553491,-87.728485,POINT (-87.728684246 41.9828344352),POINT (-87.7284849951 41.9755349148),13,21869,38
03/20/2018 11:01:08 PM,97,27,Pulaski,SB,Peterson,Bryn Mawr,0.5,N,,1,4,23,3,3,0097-201803210401,41.99013834,-87.72889198,41.98283444,-87.72868425,POINT (-87.7288919771 41.9901383429),POINT (-87.728684246 41.9828344352),13,22532,38
03/20/2018 11:01:08 PM,98,-1,Ashland,NB,95th,91st,0.5,S,,0,0,23,3,3,0098-201803210401,41.72121411,-87.66250027,41.7284811,-87.66266842,POINT (-87.6625002738 41.7212141057),POINT (-87.6626684166 41.7284810983),72,22212,13
03/20/2018 11:01:08 PM,99,23,Ashland,NB,91st,87th,0.5,S,,1,7,23,3,3,0099-201803210401,41.7284811,-87.66266842,41.73578872,-87.66288195,POINT (-87.6626684166 41.7284810983),POINT (-87.6628819511 41.7357887154),72,21554,13
03/20/2018 11:01:08 PM,100,21,Ashland,NB,87th,83rd,0.5,S,,1,5,23,3,3,0100-201803210401,41.73578872,-87.66288195,41.74307569,-87.66306836,POINT (-87.6628819511 41.7357887154),POINT (-87.6630683582 41.7430756949),70,21554,13
03/20/2018 11:01:08 PM,101,25,Ashland,NB,83rd,79th,0.5,S,,1,6,23,3,3,0101-201803210401,41.74307569,-87.66306836,41.75035601,-87.66325414,POINT (-87.6630683582 41.7430756949),POINT (-87.6632541367 41.7503560091),70,21554,13
03/20/2018 11:01:08 PM,102,27,Ashland,NB,79th,71st,1,S,,1,8,23,3,3,0102-201803210401,41.75035601,-87.66325414,41.76490796,-87.66361272,POINT (-87.6632541367 41.7503560091),POINT (-87.663612718 41.7649079607),70,21554,13
